"id","ing"
53859,"cane_molasses"
53859,"wheat"
53859,"cinnamon"
53859,"yeast"
53859,"corn"
53859,"egg"
53860,"butter"
53860,"lemon_juice"
53860,"wheat"
53860,"apple"
53860,"lard"
53860,"egg"
53860,"cinnamon"
53861,"cane_molasses"
53861,"butter"
53861,"wheat"
53861,"citrus"
53861,"almond"
53861,"ginger"
53861,"nutmeg"
53861,"cinnamon"
53861,"milk"
53862,"butter"
53862,"egg"
53862,"almond"
53862,"wheat"
53862,"cinnamon"
53863,"butter"
53863,"wheat"
53863,"almond"
53863,"egg"
53864,"butter"
53864,"cane_molasses"
53864,"wheat"
53864,"cinnamon"
53864,"almond"
53864,"egg"
53864,"ginger"
53865,"butter"
53865,"lemon_juice"
53865,"wheat"
53865,"vanilla"
53865,"lemon"
53865,"egg"
53865,"corn"
53865,"cream"
53866,"butter"
53866,"cane_molasses"
53866,"wheat"
53866,"apple"
53866,"oat"
53866,"nutmeg"
53866,"cinnamon"
53866,"lemon"
53867,"butter"
53867,"lemon"
53867,"vanilla"
53867,"wheat"
53867,"milk"
53868,"butter"
53868,"cane_molasses"
53868,"wheat"
53868,"cinnamon"
53868,"yeast"
53868,"egg"
53868,"milk"
53869,"butter"
53869,"egg"
53869,"almond"
53869,"wheat"
53869,"milk"
53870,"butter"
53870,"wheat"
53871,"butter"
53871,"wheat"
53871,"cinnamon"
53871,"nutmeg"
53871,"cream"
53871,"walnut"
53872,"raspberry"
53873,"tomato"
53873,"olive_oil"
53873,"beef"
53873,"olive"
53873,"bay"
53873,"white_wine"
53874,"orange_peel"
53874,"olive_oil"
53874,"onion"
53874,"potato"
53874,"fish"
53874,"parsley"
53874,"saffron"
53874,"tomato"
53874,"fennel"
53874,"garlic"
53874,"bell_pepper"
53874,"bread"
53875,"mint"
53875,"orange_flower"
53875,"peach"
53876,"dill"
53876,"lemon_juice"
53876,"wheat"
53876,"radish"
53876,"black_pepper"
53876,"milk_fat"
53876,"cream_cheese"
53876,"chive"
53876,"vegetable_oil"
53876,"lemon"
53876,"egg"
53876,"milk"
53876,"smoked_salmon"
53877,"butter"
53877,"olive_oil"
53877,"pork"
53877,"garlic"
53877,"mustard"
53877,"shallot"
53877,"parsley"
53878,"butter"
53878,"olive_oil"
53878,"wheat"
53878,"celery"
53878,"shallot"
53878,"bay"
53878,"champagne_wine"
53878,"bean"
53878,"carrot"
53878,"truffle"
53878,"chicken"
53878,"egg"
53879,"butter"
53879,"lemon_juice"
53879,"wheat"
53879,"starch"
53879,"lemon"
53879,"plum"
53879,"egg"
53880,"olive_oil"
53880,"starch"
53880,"fish"
53880,"black_pepper"
53880,"thyme"
53880,"brandy"
53880,"carrot"
53880,"garlic"
53880,"sherry"
53880,"cream"
53880,"tomato"
53880,"onion"
53880,"beef"
53880,"bay"
53880,"celery"
53880,"lobster"
53880,"tarragon"
53881,"vinegar"
53881,"lemon_juice"
53881,"apple"
53881,"cherry"
53881,"ginger"
53881,"white_wine"
53881,"celery"
53881,"bell_pepper"
53882,"cream"
53883,"olive_oil"
53883,"pepper"
53883,"fish"
53883,"black_pepper"
53883,"white_wine"
53883,"fennel"
53883,"carrot"
53883,"garlic"
53883,"lobster"
53883,"tomato"
53883,"clam"
53883,"onion"
53883,"thyme"
53883,"parsley"
53883,"saffron"
53883,"bay"
53883,"celery"
53883,"mussel"
53883,"leek"
53884,"tomato"
53884,"olive_oil"
53884,"chicken_broth"
53884,"parsley"
53884,"fennel"
53884,"garlic"
53884,"olive"
53884,"lemon_peel"
53884,"fish"
53885,"pepper"
53885,"wheat"
53885,"shallot"
53885,"red_wine"
53885,"black_pepper"
53885,"carrot"
53885,"garlic"
53885,"tomato"
53885,"beef"
53885,"thyme"
53885,"parsley"
53885,"bay"
53885,"celery"
53885,"vegetable_oil"
53885,"beef_broth"
53885,"leek"
53886,"olive_oil"
53886,"chicken_broth"
53886,"mushroom"
53886,"celery"
53886,"shallot"
53886,"black_pepper"
53886,"carrot"
53886,"garlic"
53886,"coriander"
53886,"endive"
53886,"butter"
53886,"vinegar"
53886,"thyme"
53886,"shiitake"
53886,"parsley"
53886,"bay"
53886,"chicory"
53886,"sherry"
53886,"leek"
53887,"tomato"
53887,"olive_oil"
53887,"wheat"
53887,"onion"
53887,"egg"
53887,"sage"
53887,"garlic"
53887,"butter"
53887,"lard"
53887,"basil"
53887,"rosemary"
53888,"olive_oil"
53888,"onion"
53888,"thyme"
53888,"anise"
53888,"fennel"
53888,"garlic"
53888,"cream"
53888,"zucchini"
53889,"butter"
53889,"wheat"
53889,"tarragon"
53889,"onion"
53889,"asparagus"
53889,"chicken_broth"
53889,"parmesan_cheese"
53889,"garlic"
53889,"pea"
53889,"cream"
53890,"butter"
53890,"olive_oil"
53890,"wheat"
53890,"beef"
53890,"potato"
53890,"black_pepper"
53890,"parmesan_cheese"
53890,"egg"
53891,"butter"
53891,"coriander"
53891,"pepper"
53891,"fenugreek"
53891,"cumin"
53891,"ginger"
53891,"scallop"
53891,"carrot"
53891,"cucumber"
53891,"turmeric"
53891,"cream"
53892,"butter"
53892,"wheat"
53892,"apple"
53892,"anise_seed"
53892,"vanilla"
53892,"fennel"
53892,"lard"
53892,"egg"
53892,"milk"
53892,"cream"
53893,"tomato"
53893,"olive_oil"
53893,"grape_juice"
53893,"lemon"
53893,"mushroom"
53893,"lima_bean"
53893,"parmesan_cheese"
53893,"carrot"
53893,"artichoke"
53893,"butter"
53893,"pea"
53894,"butter"
53894,"vinegar"
53894,"wheat"
53894,"onion"
53894,"chicken_broth"
53894,"red_wine"
53894,"parsley"
53894,"sherry"
53894,"chicken"
53895,"basil"
53895,"olive_oil"
53895,"garlic"
53895,"parmesan_cheese"
53896,"tomato"
53896,"olive_oil"
53896,"thyme"
53896,"fish"
53896,"garlic"
53896,"lavender"
53896,"basil"
53896,"fennel"
53896,"macaroni"
53896,"bell_pepper"
53896,"savory"
53896,"vegetable_oil"
53896,"zucchini"
53897,"butter"
53897,"olive_oil"
53897,"wheat"
53897,"ham"
53897,"mushroom"
53897,"parsley"
53897,"parmesan_cheese"
53897,"white_wine"
53897,"garlic"
53897,"smoke"
53897,"nutmeg"
53897,"porcini"
53897,"egg"
53897,"milk"
53898,"cocoa"
53898,"egg"
53898,"cream"
53899,"olive_oil"
53899,"pepper"
53899,"onion"
53899,"thyme"
53899,"shallot"
53899,"red_wine"
53899,"parsley"
53899,"bay"
53899,"garlic"
53899,"kidney_bean"
53899,"tuna"
53900,"olive_oil"
53900,"clam"
53900,"onion"
53900,"thyme"
53900,"anise"
53900,"salmon"
53900,"lavender"
53900,"basil"
53900,"fennel"
53900,"garlic"
53900,"savory"
53901,"pepper"
53901,"wheat"
53901,"mushroom"
53901,"black_pepper"
53901,"red_wine"
53901,"bacon"
53901,"fruit"
53901,"garlic"
53901,"white_bread"
53901,"butter"
53901,"onion"
53901,"thyme"
53901,"parsley"
53901,"bay"
53901,"celery"
53901,"carrot"
53901,"veal"
53901,"egg"
53902,"butter"
53902,"lemon_juice"
53902,"lemon"
53902,"mustard"
53902,"shallot"
53902,"salmon"
53902,"parsley"
53902,"cognac"
53902,"whole_grain_wheat_flour"
53902,"smoked_salmon"
53903,"coriander"
53903,"olive_oil"
53903,"fennel"
53903,"lamb"
53903,"thyme"
53903,"vegetable"
53903,"black_pepper"
53904,"olive_oil"
53904,"armagnac"
53904,"thyme"
53904,"vinegar"
53904,"shallot"
53904,"chicken_broth"
53904,"sherry"
53904,"chicken"
53904,"plum"
53905,"butter"
53905,"wheat"
53905,"onion"
53905,"thyme"
53905,"chicken_broth"
53905,"bay"
53905,"chicken"
53905,"white_wine"
53906,"lamb"
53906,"olive_oil"
53906,"garlic"
53906,"tomato"
53906,"basil"
53906,"parmesan_cheese"
53907,"butter"
53907,"rosemary"
53907,"wheat"
53907,"apple"
53907,"egg"
53908,"olive_oil"
53908,"lemon_juice"
53908,"garlic"
53908,"thyme"
53908,"chive"
53908,"fish"
53909,"butter"
53909,"cane_molasses"
53909,"wheat"
53909,"vanilla"
53909,"milk_fat"
53909,"egg"
53909,"milk"
53909,"cream"
53910,"butter"
53910,"potato"
53910,"black_pepper"
53910,"parmesan_cheese"
53910,"nutmeg"
53910,"garlic"
53910,"milk"
53910,"cream"
53911,"coconut"
53911,"lemon_juice"
53911,"mustard"
53911,"rum"
53911,"orange_juice"
53911,"orange"
53911,"cucumber"
53911,"milk"
53911,"cream"
53911,"onion"
53911,"parsley"
53911,"milk_fat"
53911,"pineapple"
53911,"chive"
53911,"vegetable_oil"
53911,"egg"
53912,"butter"
53912,"lamb"
53912,"wheat"
53912,"meat"
53912,"onion"
53912,"potato"
53912,"thyme"
53912,"bay"
53912,"carrot"
53912,"parsley"
53912,"beef_broth"
53913,"cane_molasses"
53913,"tomato"
53913,"wheat"
53913,"onion"
53913,"beef"
53913,"bacon"
53913,"thyme"
53913,"cognac"
53913,"garlic"
53913,"beef_broth"
53913,"carrot"
53913,"roasted_beef"
53913,"mushroom"
53913,"wine"
53914,"coconut"
53914,"chicken_broth"
53914,"cayenne"
53914,"chicken"
53914,"ginger"
53914,"lemongrass"
53915,"butter"
53915,"pepper"
53915,"shallot"
53915,"ginger"
53915,"cognac"
53915,"chicken"
53915,"egg"
53915,"cream"
53916,"orange_peel"
53916,"wheat"
53916,"white_wine"
53916,"carrot"
53916,"chicken"
53916,"cream"
53916,"butter"
53916,"vinegar"
53916,"lemon"
53916,"meat"
53916,"thyme"
53916,"potato"
53916,"onion"
53916,"bay"
53916,"cognac"
53916,"orange"
53916,"bread"
53916,"egg"
53917,"butter"
53917,"tomato"
53917,"wheat"
53917,"ham"
53917,"mushroom"
53917,"shallot"
53917,"black_pepper"
53917,"parsley"
53917,"white_wine"
53917,"swiss_cheese"
53917,"chicken"
53917,"egg"
53917,"cream"
53918,"butter"
53918,"lemon_juice"
53918,"wheat"
53918,"apple"
53918,"vanilla"
53918,"almond"
53918,"honey"
53918,"cinnamon"
53918,"milk"
53918,"cream"
53919,"butter"
53919,"wheat"
53919,"vanilla"
53919,"bitter_orange"
53919,"milk_fat"
53919,"brandy"
53919,"orange"
53919,"egg"
53919,"milk"
53919,"cream"
53920,"butter"
53920,"cognac"
53920,"wheat"
53920,"grape"
53920,"vanilla"
53920,"almond"
53920,"egg"
53921,"tomato"
53921,"olive_oil"
53921,"pork"
53921,"beef"
53921,"vinegar"
53921,"garlic"
53921,"cucumber"
53921,"rosemary"
53922,"butter"
53922,"mustard"
53922,"onion"
53922,"parsley"
53922,"white_wine"
53922,"garlic"
53922,"mussel"
53922,"vegetable_oil"
53922,"egg"
53922,"bread"
53923,"olive_oil"
53923,"mushroom"
53923,"beef"
53923,"starch"
53923,"shallot"
53923,"wine"
53924,"butter"
53924,"wheat"
53925,"butter"
53925,"rosemary"
53925,"wheat"
53925,"egg"
53926,"butter"
53926,"coriander"
53926,"cane_molasses"
53926,"wheat"
53926,"cinnamon"
53926,"nutmeg"
53926,"egg"
53927,"rum"
53927,"cherry"
53927,"vanilla"
53927,"gelatin"
53927,"rice"
53927,"egg"
53927,"milk"
53927,"cream"
53928,"butter"
53928,"lemon_juice"
53928,"wheat"
53928,"apple"
53928,"gelatin"
53928,"lard"
53928,"apple_brandy"
53928,"egg"
53928,"cream"
53929,"butter"
53929,"wheat"
53929,"lard"
53929,"lima_bean"
53929,"vanilla"
53929,"almond"
53929,"egg"
53930,"apple_brandy"
53930,"lemon"
53930,"apple"
53930,"cinnamon"
53931,"butter"
53931,"lemon_juice"
53931,"lemon"
53931,"mustard"
53931,"onion"
53931,"parsley"
53931,"cucumber"
53931,"chive"
53931,"vegetable_oil"
53931,"egg"
53931,"cream"
53932,"butter"
53932,"cheese"
53932,"wheat"
53932,"nutmeg"
53932,"lard"
53932,"egg"
53932,"milk"
53932,"cream"
53933,"butter"
53933,"wheat"
53934,"butter"
53934,"carrot"
53935,"butter"
53935,"wheat"
53935,"hazelnut"
53935,"egg"
53935,"vanilla"
53935,"pear"
53935,"cream"
53936,"butter"
53936,"olive_oil"
53936,"wheat"
53936,"onion"
53936,"thyme"
53936,"goat_cheese"
53936,"egg"
53936,"cream"
53937,"butter"
53937,"wheat"
53937,"lard"
53937,"apricot"
53937,"almond"
53937,"egg"
53938,"butter"
53938,"pepper"
53938,"armagnac"
53938,"onion"
53938,"plum"
53938,"red_wine"
53938,"parsley"
53938,"bay"
53938,"cognac"
53938,"orange"
53938,"wheat"
53938,"beef_broth"
53939,"cinnamon"
53939,"vanilla"
53939,"cream"
53939,"egg"
53939,"ginger"
53939,"pumpkin"
53940,"olive_oil"
53940,"mustard"
53940,"chervil"
53940,"black_pepper"
53940,"bean"
53940,"garlic"
53940,"olive"
53940,"tuna"
53940,"tomato"
53940,"vinegar"
53940,"tarragon"
53940,"onion"
53940,"potato"
53940,"cider"
53940,"parsley"
53940,"bell_pepper"
53940,"egg"
53940,"fish"
53941,"olive_oil"
53941,"green_bell_pepper"
53941,"apple"
53941,"shallot"
53941,"ginger"
53941,"carrot"
53941,"garlic"
53941,"sherry"
53941,"tomato"
53941,"vinegar"
53941,"cilantro"
53941,"cayenne"
53941,"chicory"
53941,"bell_pepper"
53941,"crab"
53941,"chive"
53941,"vegetable_oil"
53941,"egg"
53941,"zucchini"
53942,"plum"
53942,"orange_juice"
53942,"armagnac"
53943,"butter"
53943,"wheat"
53943,"egg"
53943,"lard"
53944,"cane_molasses"
53944,"butter"
53944,"wheat"
53944,"rhubarb"
53944,"lard"
53944,"egg"
53944,"cheese"
53945,"butter"
53945,"wheat"
53945,"vanilla"
53945,"almond"
53945,"egg"
53945,"milk"
53946,"lamb"
53946,"cane_molasses"
53946,"pepper"
53946,"mustard"
53946,"thyme"
53946,"shallot"
53946,"rosemary"
53946,"parsley"
53946,"garlic"
53946,"butter"
53946,"vegetable_oil"
53946,"white_bread"
53946,"egg"
53947,"lemon_juice"
53947,"tarragon"
53947,"shallot"
53947,"chicken_broth"
53947,"black_pepper"
53947,"white_wine"
53947,"garlic"
53947,"vegetable_oil"
53947,"chicken"
53947,"cream"
53948,"cane_molasses"
53948,"orange_peel"
53948,"wheat"
53948,"mustard"
53948,"almond"
53948,"cocoa"
53948,"brandy"
53948,"cucumber"
53948,"milk"
53948,"cream"
53948,"butter"
53948,"onion"
53948,"vanilla"
53948,"parsley"
53948,"bitter_orange"
53948,"cranberry"
53948,"chive"
53948,"vegetable_oil"
53948,"egg"
53949,"butter"
53949,"olive_oil"
53949,"wheat"
53949,"starch"
53949,"almond"
53949,"fruit"
53949,"lemon"
53949,"egg"
53950,"coconut"
53950,"wheat"
53950,"mustard"
53950,"onion"
53950,"rum"
53950,"parsley"
53950,"cucumber"
53950,"chive"
53950,"vegetable_oil"
53950,"egg"
53950,"cream"
53951,"olive_oil"
53951,"lemon_juice"
53951,"garlic"
53951,"mustard"
53951,"egg"
53951,"fruit"
53952,"butter"
53952,"coffee"
53952,"wheat"
53952,"corn"
53952,"vanilla"
53952,"almond"
53952,"cocoa"
53952,"egg"
53952,"milk"
53952,"cream"
53953,"butter"
53953,"potato"
53953,"radish"
53953,"chive"
53953,"cucumber"
53953,"vegetable"
53953,"leek"
53953,"cream"
53954,"onion"
53954,"chicken_broth"
53954,"bacon"
53954,"parsley"
53954,"carrot"
53954,"nutmeg"
53954,"rice"
53954,"cream"
53955,"butter"
53955,"egg"
53955,"wheat"
53955,"milk"
53956,"tomato"
53956,"olive_oil"
53956,"pepper"
53956,"thyme"
53956,"onion"
53956,"garlic"
53956,"bell_pepper"
53956,"goat_cheese"
53956,"bread"
53957,"olive_oil"
53957,"marjoram"
53957,"wheat"
53957,"onion"
53957,"yeast"
53957,"olive"
53957,"fish"
53958,"tomato"
53958,"olive_oil"
53958,"grape_juice"
53958,"mustard"
53958,"tarragon"
53958,"shallot"
53958,"thyme"
53958,"lettuce"
53958,"bean"
53958,"basil"
53958,"asparagus"
53959,"butter"
53959,"olive_oil"
53959,"wheat"
53959,"onion"
53959,"fish"
53959,"milk_fat"
53959,"bell_pepper"
53959,"rosemary"
53959,"milk"
53960,"butter"
53960,"pork"
53960,"ham"
53960,"onion"
53960,"bacon"
53960,"black_pepper"
53960,"thyme"
53960,"chicken_liver"
53960,"cognac"
53960,"garlic"
53960,"nutmeg"
53960,"egg"
53960,"veal"
53960,"cream"
53961,"vinegar"
53961,"pork"
53961,"marjoram"
53961,"meat"
53961,"thyme"
53961,"shallot"
53961,"red_wine"
53961,"black_pepper"
53961,"ginger"
53961,"pistachio"
53961,"cognac"
53961,"wine"
53961,"egg"
53961,"milk"
53961,"cream"
53962,"butter"
53962,"gruyere_cheese"
53962,"wheat"
53962,"ham"
53962,"cheese"
53962,"black_pepper"
53962,"milk"
53962,"nutmeg"
53962,"smoke"
53962,"mozzarella_cheese"
53962,"egg"
53962,"leek"
53963,"butter"
53963,"brandy"
53963,"chicken_liver"
53963,"onion"
53963,"blue_cheese"
53963,"thyme"
53964,"seed"
53964,"cinnamon"
53964,"egg"
53964,"cayenne"
53964,"cumin"
53964,"cream"
53965,"olive_oil"
53965,"cheese"
53965,"parsley"
53965,"parmesan_cheese"
53965,"garlic"
53965,"oregano"
53965,"chicken"
53965,"egg"
53965,"milk"
53966,"butter"
53966,"clam"
53966,"potato"
53966,"cayenne"
53966,"leek"
53966,"vegetable_oil"
53966,"milk"
53966,"oyster"
53966,"cream"
53967,"cane_molasses"
53967,"olive_oil"
53967,"cilantro"
53967,"papaya"
53967,"onion"
53967,"lime_juice"
53967,"cayenne"
53967,"ginger"
53967,"scallion"
53967,"black_pepper"
53967,"bell_pepper"
53967,"octopus"
53967,"lemongrass"
53968,"butter"
53968,"olive_oil"
53968,"cane_molasses"
53968,"nut"
53968,"parsnip"
53968,"honey"
53968,"carrot"
53968,"rosemary"
53968,"cocoa"
53969,"butter"
53969,"coriander"
53969,"pepper"
53969,"clam"
53969,"mushroom"
53969,"fenugreek"
53969,"shallot"
53969,"chicken_broth"
53969,"cumin"
53969,"white_wine"
53969,"scallop"
53969,"fennel"
53969,"lemon_juice"
53969,"cream"
53969,"turmeric"
53970,"olive_oil"
53970,"marjoram"
53970,"onion"
53970,"almond"
53970,"bean"
53970,"lemon_juice"
53970,"vegetable_oil"
53970,"lemon_peel"
53971,"butter"
53971,"fennel"
53971,"lemon_juice"
53971,"bell_pepper"
53971,"fish"
53971,"black_pepper"
53971,"bread"
53972,"butter"
53972,"olive_oil"
53972,"wheat"
53972,"beef"
53972,"radish"
53972,"ginger"
53972,"scallion"
53972,"olive"
53972,"tomato"
53972,"lard"
53972,"mozzarella_cheese"
53972,"tuna"
53972,"egg"
53972,"basil"
53973,"butter"
53973,"wheat"
53973,"potato"
53973,"nutmeg"
53973,"egg"
53973,"vegetable_oil"
53974,"butter"
53974,"vinegar"
53974,"lemon_juice"
53974,"caviar"
53974,"cayenne"
53974,"egg"
53974,"cream"
53975,"butter"
53975,"mushroom"
53975,"beef"
53975,"shallot"
53975,"thyme"
53975,"cognac"
53975,"garlic"
53975,"chive"
53975,"vegetable_oil"
53975,"veal"
53975,"tarragon"
53976,"lamb"
53976,"olive_oil"
53976,"lemon_juice"
53976,"lemon"
53976,"onion"
53976,"egg"
53976,"cumin"
53976,"garlic"
53976,"savory"
53976,"vegetable_oil"
53976,"mint"
53977,"butter"
53977,"wheat"
53977,"apple"
53977,"starch"
53977,"corn"
53977,"vanilla"
53977,"milk_fat"
53977,"lard"
53977,"egg"
53977,"milk"
53977,"cream"
53978,"butter"
53978,"lemon_juice"
53978,"wheat"
53978,"apple"
53978,"cinnamon"
53978,"lard"
53978,"vegetable"
53978,"lemon"
53978,"apple_brandy"
53978,"cream"
53979,"butter"
53979,"lemon_juice"
53979,"wheat"
53979,"vanilla"
53979,"almond"
53979,"pear"
53979,"egg"
53979,"milk"
53980,"coriander"
53980,"lime_juice"
53980,"soy_sauce"
53980,"black_pepper"
53980,"ginger"
53980,"scallion"
53980,"vegetable_oil"
53980,"tuna"
53981,"peanut_oil"
53981,"thyme"
53981,"beef"
53981,"shallot"
53981,"red_wine"
53981,"black_pepper"
53981,"parsley"
53981,"bay"
53981,"veal"
53982,"shallot"
53983,"chicory"
53983,"vinegar"
53983,"red_wine"
53983,"mustard"
53983,"walnut"
53984,"tomato"
53984,"olive_oil"
53984,"thyme"
53984,"mushroom"
53984,"shallot"
53984,"fish"
53984,"black_pepper"
53984,"parsley"
53984,"garlic"
53984,"cod"
53984,"butter"
53984,"egg"
53984,"bread"
53985,"orange_peel"
53985,"olive_oil"
53985,"orange_juice"
53985,"cumin"
53985,"fennel"
53985,"carrot"
53985,"garlic"
53985,"coriander"
53986,"olive_oil"
53986,"grape_juice"
53986,"endive"
53986,"thyme"
53986,"chicken_broth"
53986,"lavender"
53986,"squash"
53986,"basil"
53986,"fennel"
53986,"garlic"
53986,"savory"
53986,"chicken"
53986,"zucchini"
53987,"wheat"
53987,"lemon_peel"
53987,"vanilla"
53987,"orange"
53987,"yogurt"
53987,"vegetable_oil"
53987,"lemon"
53987,"egg"
53988,"honey"
53988,"olive_oil"
53988,"wheat"
53988,"hazelnut"
53988,"nut"
53988,"egg"
53989,"butter"
53989,"wheat"
53989,"lime_juice"
53989,"corn"
53989,"cayenne"
53989,"lime"
53990,"butter"
53990,"wheat"
53990,"vanilla"
53990,"raisin"
53990,"milk_fat"
53990,"armagnac"
53990,"egg"
53990,"milk"
53991,"butter"
53991,"milk_fat"
53991,"wheat"
53991,"yeast"
53991,"egg"
53991,"raisin"
53991,"milk"
53992,"butter"
53992,"olive_oil"
53992,"wheat"
53992,"onion"
53992,"thyme"
53992,"fish"
53992,"black_pepper"
53992,"lard"
53992,"egg"
53993,"olive_oil"
53993,"grape_juice"
53993,"lemon"
53993,"vinegar"
53993,"red_wine"
53993,"bean"
53993,"bell_pepper"
53993,"olive"
53994,"peanut_oil"
53994,"tomato"
53994,"cilantro"
53994,"wheat"
53994,"onion"
53994,"black_bean"
53994,"radish"
53994,"shiitake"
53994,"ginger"
53994,"scallion"
53994,"lettuce"
53994,"carrot"
53994,"garlic"
53995,"tomato"
53995,"olive_oil"
53995,"clam"
53995,"lemon"
53995,"onion"
53995,"chicken_broth"
53995,"white_wine"
53995,"bean"
53995,"garlic"
53995,"artichoke"
53995,"mussel"
53995,"chicken"
53995,"rice"
53995,"bell_pepper"
53996,"hazelnut"
53996,"carrot"
53996,"black_pepper"
53996,"onion"
53996,"bay"
53997,"cane_molasses"
53997,"butter"
53997,"oat"
53997,"wheat"
53997,"apple"
53997,"vanilla"
53998,"olive_oil"
53998,"lemon_juice"
53998,"wheat"
53998,"yeast"
53998,"fish"
53998,"lavender"
53998,"basil"
53998,"fennel"
53998,"garlic"
53998,"chicken"
53998,"milk"
53998,"tomato"
53998,"thyme"
53998,"onion"
53998,"lettuce"
53998,"savory"
53998,"egg"
53999,"butter"
53999,"gruyere_cheese"
53999,"wheat"
53999,"cheese"
53999,"parmesan_cheese"
53999,"milk_fat"
53999,"nutmeg"
53999,"bell_pepper"
53999,"egg"
53999,"milk"
54000,"butter"
54000,"vinegar"
54000,"wheat"
54000,"cider"
54001,"olive_oil"
54001,"mustard"
54001,"shallot"
54001,"fish"
54001,"red_wine"
54001,"tabasco_pepper"
54001,"white_wine"
54001,"fennel"
54001,"carrot"
54001,"garlic"
54001,"bread"
54001,"tomato"
54001,"vinegar"
54001,"thyme"
54001,"chicken_broth"
54001,"parsley"
54001,"saffron"
54001,"vegetable_oil"
54001,"egg"
54001,"leek"
54002,"butter"
54002,"olive_oil"
54002,"onion"
54002,"thyme"
54002,"chicken_broth"
54002,"black_pepper"
54002,"swiss_cheese"
54002,"barley"
54002,"sherry"
54002,"egg"
54002,"cream"
54003,"cocoa"
54003,"wheat"
54003,"vanilla"
54003,"egg"
54003,"milk"
54003,"cream"
54004,"olive_oil"
54004,"mustard"
54004,"vinegar"
54004,"egg"
54004,"parsley"
54004,"white_wine"
54005,"orange_peel"
54005,"butter"
54005,"pepper"
54005,"wheat"
54005,"apple"
54005,"ginger"
54005,"honey"
54005,"milk"
54005,"whole_grain_wheat_flour"
54005,"coriander"
54005,"vanilla"
54005,"buttermilk"
54005,"nutmeg"
54005,"cinnamon"
54005,"vegetable_oil"
54005,"cream"
54005,"egg"
54006,"tomato"
54006,"olive_oil"
54006,"thyme"
54006,"onion"
54006,"black_pepper"
54006,"parsley"
54006,"celery"
54006,"bean"
54006,"garlic"
54006,"beef_broth"
54006,"bread"
54006,"pork_sausage"
54006,"meat"
54007,"tomato"
54007,"olive_oil"
54007,"onion"
54007,"tarragon"
54007,"vinegar"
54007,"plum"
54007,"anise"
54007,"black_pepper"
54007,"parsley"
54007,"fennel"
54007,"garlic"
54007,"basil"
54007,"sherry"
54007,"egg"
54008,"vinegar"
54008,"grape"
54008,"endive"
54008,"beef"
54008,"black_pepper"
54008,"walnut"
54008,"chicory"
54008,"fruit"
54008,"leaf"
54008,"sherry"
54008,"meat"
54008,"bread"
54009,"butter"
54009,"cane_molasses"
54009,"lemon_juice"
54009,"wheat"
54009,"lemon_peel"
54009,"walnut"
54009,"honey"
54009,"flower"
54009,"orange_peel"
54009,"orange"
